case,hyperparameters,num_trading_days,pct_trading_days,num_positive_returns,pct_positive_returns,mean,std,min,median,max,skew,kurtosis,t_statistic,p_value
cluster_4,"(110, 200, 2, 0.5, -2, -0.5)",250.9727273,0.413464131,129.6272727,0.519478472,0.001589801,0.024686483,-0.100444508,0.000701904,0.128942619,0.5423854,6.488112545,-3.729934478,0.000259014
cluster_4,"(120, 150, 2, 0, -2, 0)",355.625,0.503005658,184.2916667,0.521029191,0.00147144,0.023606252,-0.10592607,0.000781466,0.133610685,0.545339156,7.185777532,-6.536951888,5.48e-10
cluster_4,"(120, 150, 2, 0.1, -2, -0.1)",341.6333333,0.483215464,177.05,0.521066,0.001490637,0.023610574,-0.104830364,0.000780819,0.133112407,0.568424304,7.153907618,-5.998102156,9.17e-09
cluster_4,"(120, 150, 2, 0.2, -2, -0.2)",327.0666667,0.462611975,169.7,0.521594631,0.001547275,0.023670181,-0.104438366,0.000813125,0.131300382,0.553474823,6.979380893,-6.303612826,1.84e-09
cluster_4,"(120, 150, 2, 0.3, -2, -0.3)",314.8083333,0.445273456,163.2333333,0.521241529,0.001522339,0.023665252,-0.10338195,0.000788077,0.130434309,0.55737558,6.950373194,-5.965498634,1.07e-08
cluster_4,"(120, 150, 2, 0.4, -2, -0.4)",301.4,0.426308345,156.5666667,0.522039149,0.001557801,0.023697507,-0.102254063,0.000816308,0.129174169,0.566531267,6.891341843,-6.050301767,6.65e-09
cluster_4,"(120, 150, 2, 0.5, -2, -0.5)",288.5,0.408062235,150.0166667,0.522825211,0.00158329,0.023727597,-0.099875647,0.000840089,0.127443243,0.580500471,6.787460213,-5.909468714,1.39e-08
cluster_4,"(120, 200, 2, 0, -2, 0)",318.1666667,0.524162548,163.4416667,0.516429649,0.001328812,0.02446726,-0.103173017,0.000571318,0.134117236,0.505020301,6.529838152,-3.043055047,0.002700673
cluster_4,"(120, 200, 2, 0.1, -2, -0.1)",301.3833333,0.496512905,155.1083333,0.516772505,0.001380506,0.024548781,-0.102672645,0.000603787,0.132218206,0.494894583,6.440905732,-3.348956514,0.00098451
cluster_4,"(120, 200, 2, 0.2, -2, -0.2)",287.6083333,0.47381933,148.3916667,0.518032257,0.001432443,0.02460692,-0.101964137,0.000660449,0.131543259,0.503896986,6.482352508,-3.464562104,0.000657234
cluster_4,"(120, 200, 2, 0.3, -2, -0.3)",275.4416667,0.453775398,142.275,0.518932909,0.001478454,0.024660469,-0.101497117,0.000660594,0.130441987,0.498689726,6.412725986,-3.327011005,0.00104785
cluster_4,"(120, 200, 2, 0.4, -2, -0.4)",262.9916667,0.43326469,135.7083333,0.518459336,0.00149725,0.024709007,-0.101082512,0.000638064,0.12935739,0.505769324,6.371030804,-3.558723497,0.000466163
cluster_4,"(120, 200, 2, 0.5, -2, -0.5)",252.15,0.415403624,130.25,0.519186786,0.0015542,0.024747787,-0.100416978,0.000697994,0.128499078,0.533404388,6.344977465,-3.741338651,0.000240856
